1;0.0;1.0;0.0
1;0.0;0.9725490196078431;0.03137254901960784
1;0.0;1.0;0.0
1;0.0;0.996078431372549;0.00784313725490196
1;0.0;0.996078431372549;0.00784313725490196
1;0.0;1.0;0.00392156862745098
1;0.0;1.0;0.0
1;0.0;1.0;0.0
1;0.0;1.0;0.00392156862745098
1;0.0;1.0;0.00392156862745098
1;0.00392156862745098;1.0;0.00392156862745098
1;0.0;1.0;0.0
1;0.0;0.9490196078431372;0.054901960784313725
1;0.00392156862745098;0.8941176470588236;0.10588235294117647
1;0.0;1.0;0.0
1;0.0;0.9921568627450981;0.011764705882352941
1;0.011764705882352941;0.9764705882352941;0.01568627450980392
1;0.0;1.0;0.0
1;0.0;0.03529411764705882;0.9686274509803922
1;0.0;1.0;0.0
1;0.0;1.0;0.00392156862745098
1;0.0;0.9333333333333333;0.07058823529411765
1;0.0;0.9921568627450981;0.00784313725490196
1;0.0;1.0;0.0
1;0.0;0.9882352941176471;0.01568627450980392
1;0.0;1.0;0.0
1;0.0;1.0;0.0
1;0.0;1.0;0.0
1;0.0;1.0;0.0
1;0.0;1.0;0.0
1;0.0;1.0;0.0
1;0.0;1.0;0.00392156862745098
1;0.0;1.0;0.0
1;0.0;1.0;0.0
1;0.0;1.0;0.0
1;0.0;1.0;0.0
1;0.0;1.0;0.0
1;0.0;1.0;0.0
1;0.0;1.0;0.00392156862745098
1;0.0;1.0;0.00392156862745098
1;0.0;1.0;0.0
1;0.0;0.996078431372549;0.00784313725490196
1;0.0;1.0;0.0
1;0.00392156862745098;1.0;0.00392156862745098
1;0.0;1.0;0.00392156862745098
1;0.0;1.0;0.0
1;0.0;1.0;0.0
1;0.0;1.0;0.0
1;0.0;1.0;0.0
1;0.0;1.0;0.0
1;0.0;1.0;0.0
1;0.0;0.9921568627450981;0.011764705882352941
1;0.0;1.0;0.0
1;0.0;1.0;0.0
1;0.0;0.996078431372549;0.00784313725490196
1;0.0;1.0;0.00392156862745098
1;0.0;1.0;0.0
1;0.0;1.0;0.00392156862745098
1;0.0;0.984313725490196;0.0196078431372549
1;0.0;1.0;0.0
1;0.0;1.0;0.0
1;0.0;1.0;0.00392156862745098
1;0.0;0.9607843137254902;0.043137254901960784
1;0.0;1.0;0.00392156862745098
1;0.0;0.9921568627450981;0.011764705882352941
1;0.0;1.0;0.0
1;0.0;1.0;0.0
1;0.0;1.0;0.0
1;0.00392156862745098;0.996078431372549;0.00392156862745098
1;0.0;1.0;0.00392156862745098
1;0.0;1.0;0.0
1;0.0;0.9882352941176471;0.011764705882352941
1;0.0;1.0;0.0
1;0.0;0.9921568627450981;0.011764705882352941
1;0.0;1.0;0.0
1;0.0;0.9882352941176471;0.01568627450980392
1;0.0;1.0;0.0
1;0.0;1.0;0.0
1;0.0;0.9882352941176471;0.01568627450980392
1;0.011764705882352941;0.9529411764705882;0.0392156862745098
1;0.0;1.0;0.0
1;0.0;1.0;0.0
1;0.0;1.0;0.00392156862745098
1;0.0;0.01568627450980392;0.9882352941176471
1;0.0;1.0;0.0
1;0.0;1.0;0.0
1;0.0;1.0;0.00392156862745098
1;0.0;1.0;0.0
1;0.0;0.9607843137254902;0.043137254901960784
1;0.0;1.0;0.00392156862745098
1;0.0;0.984313725490196;0.0196078431372549
1;0.0;1.0;0.0
1;0.0;1.0;0.0
1;0.01568627450980392;0.984313725490196;0.0
1;0.0;1.0;0.0
1;0.0;1.0;0.00392156862745098
1;0.0;0.9921568627450981;0.011764705882352941
1;0.0;1.0;0.0
1;0.0;1.0;0.0
1;0.0;1.0;0.0
1;0.0;0.9921568627450981;0.011764705882352941
1;0.0;1.0;0.0
1;0.0;1.0;0.00392156862745098
1;0.0;1.0;0.00392156862745098
1;0.0;1.0;0.0
1;0.0;1.0;0.0
1;0.0;1.0;0.0
1;0.0;1.0;0.0
1;0.41568627450980394;0.5254901960784314;0.06274509803921569
1;0.0;1.0;0.00392156862745098
1;0.0;0.9529411764705882;0.050980392156862744
1;0.0;0.9803921568627451;0.023529411764705882
1;0.0;1.0;0.0
1;0.0;0.9490196078431372;0.054901960784313725
1;0.0;0.9725490196078431;0.03137254901960784
1;0.0;0.9921568627450981;0.00784313725490196
1;0.0;0.47058823529411764;0.5333333333333333
1;0.0;1.0;0.0
1;0.0;0.9921568627450981;0.011764705882352941
1;0.0;0.9921568627450981;0.011764705882352941
1;0.0;0.996078431372549;0.00784313725490196
1;0.0;1.0;0.0
1;0.0;1.0;0.0
1;0.0;0.996078431372549;0.00784313725490196
1;0.0;1.0;0.0
1;0.0;1.0;0.0
1;0.0;1.0;0.0
1;0.0;1.0;0.00392156862745098
1;0.0;1.0;0.0
1;0.0;0.9921568627450981;0.011764705882352941
1;0.0;0.3843137254901961;0.6196078431372549
1;1.0;0.0;0.00392156862745098
1;0.0;1.0;0.0
1;0.0;1.0;0.0
1;0.0;0.9921568627450981;0.011764705882352941
1;0.0;0.9176470588235294;0.08627450980392157
1;0.0;1.0;0.0
1;0.00392156862745098;0.9686274509803922;0.03137254901960784
1;0.0;1.0;0.0
1;0.0;0.9725490196078431;0.03137254901960784
1;0.0;1.0;0.00392156862745098
1;0.0;1.0;0.0
1;0.0;1.0;0.0
1;0.0;0.9921568627450981;0.011764705882352941
1;0.0;0.9803921568627451;0.023529411764705882
1;0.0;0.9921568627450981;0.011764705882352941
1;0.0;1.0;0.0
1;0.0;1.0;0.0
